name,price,rating,image_url,source
Unknown,86.29,4.8 out of 5 stars,https://m.media-amazon.com/images/I/91S1RIgugwL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=6
Unknown,17.99,No rating,https://m.media-amazon.com/images/I/41AYrTw5WaL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=6
Unknown,71.34,4.7 out of 5 stars,https://m.media-amazon.com/images/I/71+KhStFPZL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=6
Unknown,Price not available,4.6 out of 5 stars,https://m.media-amazon.com/images/I/71uMlMOoI3L._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=6
Unknown,100.00,No rating,https://m.media-amazon.com/images/I/71TZtuidnUL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=6
Unknown,46.41,4.2 out of 5 stars,https://m.media-amazon.com/images/I/51gLSpQee-L._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=6
Unknown,60.09,No rating,https://m.media-amazon.com/images/I/81DLeZckvwL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=6
Unknown,41.91,4.4 out of 5 stars,https://m.media-amazon.com/images/I/51bQ474tMdL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=6
Unknown,35.90,5.0 out of 5 stars,https://m.media-amazon.com/images/I/61kHzjOTGHL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=6
Unknown,29.99,4.4 out of 5 stars,https://m.media-amazon.com/images/I/71Q10b2FtBL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=6
Unknown,44.99,No rating,https://m.media-amazon.com/images/I/61GvZIx0qWL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=6
Unknown,79.00,4.1 out of 5 stars,https://m.media-amazon.com/images/I/815F3WhZDjL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=6
Unknown,Price not available,4.6 out of 5 stars,https://m.media-amazon.com/images/I/71plO4gqdeL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=6
Unknown,100.89,3.8 out of 5 stars,https://m.media-amazon.com/images/I/514FulVp6RL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=6
Unknown,Price not available,3.8 out of 5 stars,https://m.media-amazon.com/images/I/71uwYkxKUZL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=6
Unknown,86.01,4.7 out of 5 stars,https://m.media-amazon.com/images/I/81mlDtLolEL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=6
Unknown,Price not available,4.4 out of 5 stars,https://m.media-amazon.com/images/I/811-Bm0joRL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=6
Unknown,Price not available,4.5 out of 5 stars,https://m.media-amazon.com/images/I/51N-xC56vLL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=6
Unknown,62.96,4.3 out of 5 stars,https://m.media-amazon.com/images/I/81owA5RCovL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=6
Unknown,19.90,3.9 out of 5 stars,https://m.media-amazon.com/images/I/71NO+CRxzaL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=6
Unknown,109.10,4.4 out of 5 stars,https://m.media-amazon.com/images/I/51c4cbTBjtL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=6
Unknown,7.99,4.3 out of 5 stars,https://m.media-amazon.com/images/I/51SbF5zvhcL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=6
Unknown,173.99,3.0 out of 5 stars,https://m.media-amazon.com/images/I/5179luWipKL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=6
Unknown,23.62,4.0 out of 5 stars,https://m.media-amazon.com/images/I/61lxjBRcF4L._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=6
Unknown,43.99,4.5 out of 5 stars,https://m.media-amazon.com/images/I/81Dw+X0wvBL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=6
Unknown,27.81,4.6 out of 5 stars,https://m.media-amazon.com/images/I/613RHj7fW+L._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=6
Unknown,Price not available,4.5 out of 5 stars,https://m.media-amazon.com/images/I/51N-xC56vLL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=7
Unknown,62.96,4.3 out of 5 stars,https://m.media-amazon.com/images/I/81owA5RCovL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=7
Unknown,19.90,3.9 out of 5 stars,https://m.media-amazon.com/images/I/71NO+CRxzaL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=7
Unknown,109.10,4.4 out of 5 stars,https://m.media-amazon.com/images/I/51c4cbTBjtL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=7
Unknown,7.99,4.3 out of 5 stars,https://m.media-amazon.com/images/I/51SbF5zvhcL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=7
Unknown,173.99,3.0 out of 5 stars,https://m.media-amazon.com/images/I/5179luWipKL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=7
Unknown,23.62,4.0 out of 5 stars,https://m.media-amazon.com/images/I/61lxjBRcF4L._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=7
Unknown,43.99,4.5 out of 5 stars,https://m.media-amazon.com/images/I/81Dw+X0wvBL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=7
Unknown,27.81,4.6 out of 5 stars,https://m.media-amazon.com/images/I/613RHj7fW+L._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=7
Unknown,29.23,No rating,https://m.media-amazon.com/images/I/5139erSOJeL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=7
Unknown,64.99,4.8 out of 5 stars,https://m.media-amazon.com/images/I/51a4jfoLHhL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=7
Unknown,27.02,4.6 out of 5 stars,https://m.media-amazon.com/images/I/91hyHductsL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=7
Unknown,129.95,4.1 out of 5 stars,https://m.media-amazon.com/images/I/71aXw5DeI5L._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=7
Unknown,134.95,No rating,https://m.media-amazon.com/images/I/414PSTrf8TL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=7
Unknown,23.99,No rating,https://m.media-amazon.com/images/I/61E89uxNQAL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=7
Unknown,Price not available,4.8 out of 5 stars,https://m.media-amazon.com/images/I/41bzAx-JboL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=7
Unknown,174.00,5.0 out of 5 stars,https://m.media-amazon.com/images/I/81bZYuZzU3L._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=7
Unknown,102.99,3.9 out of 5 stars,https://m.media-amazon.com/images/I/51C6gOjXqWL._AC_UL320_.jpg,https://www.amazon.com/s?k=cooler&page=7
